imsi,longitude,latitude,start,end,startPlot,endPlot
460020095053216865,123.30462649999998,41.4851799,1538551687235,1538551687235,878,878
460020095053216865,123.3352509,41.53427887,1538551904396,1538551904396,20,20
460020095053216865,123.3283386,41.60313034,1538552135882,1538552135882,818,818
460020095053216865,123.32144170000001,41.69348907,1538552595894,1538552595894,22,22
460020095053216865,123.319313,41.70632172,1538552629078,1538552629078,27,27
460020095053216865,123.34671780000001,41.71820068,1538552856611,1538552856611,879,879
460020095053216865,123.38285060000001,41.74765015,1538553423028,1538553423028,877,877
460020095053216865,123.380127,41.76828003,1538553721362,1538553721362,298,298
460020095053216865,123.380127,41.76828003,1538553832347,1538553832347,298,298
460020095053216865,123.39978537,41.79267629,1538554163100.0,1538555902701.0,880.0,14.0
460020095053216865,123.4030685,41.7986908,1538558090562,1538558090562,282,282
460020095053216865,123.4041138,41.7967186,1538559657081,1538559657081,356,356
460020095053216865,123.40759691,41.80510028,1538562743085.0,1538571532522.0,64.0,218.0
460020095053216865,123.40036770000002,41.79526138,1538573752121,1538573752121,218,218
460020095053216865,123.4030685,41.7986908,1538574457681,1538574457681,282,282
460020095068332375,123.7174835,42.19345093,1538566442854,1538566442854,1157,1157
460020095068332375,123.70816040000001,42.18304062,1538566449338,1538566449338,1166,1166
460020095068332375,123.65634159999999,42.10845184,1538566794600,1538566794600,1160,1160
460020095068332375,123.6374588,42.06903839,1538566968211,1538566968211,1162,1162
460020095068332375,123.6279831,42.04777145,1538567049110,1538567049110,1161,1161
460020095068332375,123.62493130000001,42.05653,1538567065631,1538567065631,1154,1154
460020095068332375,123.62065120000001,42.02434921,1538567194688,1538567194688,1163,1163
460020095068332375,123.61504359999999,42.01436996,1538567206589,1538567206589,1155,1155
460020095068332375,123.5963287,41.96289825,1538567461446,1538567461446,1164,1164
460020095068332375,123.5743866,41.91397858,1538567782446,1538567782446,1165,1165
460020095068332375,123.49788670000001,41.90404129,1538568181676,1538568181676,1156,1156
460020095068332375,123.48400120000001,41.89785004,1538568322170,1538568322170,1167,1167
460020095068332375,123.4670715,41.83361053,1538568761046,1538568761046,161,161
460020095068332375,123.44548030000001,41.83298111,1538569149125,1538569149125,1158,1158
460020095068332375,123.44023130000001,41.83263016,1538569231037,1538569231037,1159,1159
460020095068332375,123.4106903,41.80588913,1538570225627,1538570225627,131,131
460020095068332375,123.4128571,41.80469894,1538571116112,1538571116112,10,10
460020095068332375,123.4106903,41.80588913,1538571826835,1538571826835,131,131
460020095068332375,123.4106903,41.80588913,1538572375420,1538572375420,131,131
460020095068332375,123.4106903,41.80588913,1538573947844,1538573947844,131,131
460020095068332375,123.4106903,41.80588913,1538574657534,1538574657534,131,131
460020095068332375,123.39983584,41.80693545,1538576560763.0,1538579969375.0,131.0,1138.0
460020095068332375,123.39411159999999,41.80776978,1538582234549,1538582234549,1138,1138
460020095081880808,122.8413925,41.99573898,1538496986315,1538496986315,1104,1104
460020095081880808,122.8415283,41.99497299,1538498582201.0,1538501749396.0,1104.0,1104.0
460020095081880808,122.8413925,41.99573898,1538504772880,1538504772880,1104,1104
460020095081880808,122.8348236,41.99364853,1538504779851,1538504779851,1102,1102
460020095081880808,122.8348236,41.99364853,1538509454545,1538509454545,1102,1102
460020095081880808,122.8348236,41.99364853,1538520338575,1538520338575,1102,1102
460020095081880808,122.8420715,41.99190903,1538538525202,1538538525202,1105,1105
460020095081880808,122.8420715,41.99190903,1538538556625,1538538556625,1105,1105
460020095081880808,122.8297577,41.996288299999996,1538539420565,1538539420565,1120,1120
460020095081880808,122.8297577,41.996288299999996,1538539420570,1538539420570,1120,1120
460020095081880808,122.83355713,41.99505933,1538552013844.0,1538555187027.0,1120.0,1102.0
460020095081880808,122.84674840000002,42.00730133,1538557486333,1538557486333,1111,1111
460020095081880808,122.8334885,42.00144958,1538557878499,1538557878499,1115,1115
460020095081880808,122.8334885,42.00144958,1538558084886,1538558084886,1115,1115
460020095081880808,122.8334885,42.00144958,1538558116434,1538558116434,1115,1115
460020095081880808,122.8992233,42.02447891,1538558913103,1538558913103,898,898
460020095081880808,123.0781479,41.91104126,1538559885323,1538559885323,1112,1112
460020095081880808,123.08571620000001,41.91783142,1538559918379,1538559918379,1117,1117
460020095081880808,123.1963196,41.87314987,1538560277019,1538560277019,1118,1118
460020095081880808,123.24301909999998,41.85911942,1538560567960,1538560567960,149,149
460020095081880808,123.28807069999999,41.84394073,1538561106601,1538561106601,154,154
460020095081880808,123.31543729999999,41.8416481,1538561282423,1538561282423,1113,1113
460020095081880808,123.3230209,41.83715057,1538561341511,1538561341511,1119,1119
460020095081880808,123.3325119,41.81990051,1538561676926,1538561676926,292,292
460020095081880808,123.33706670000001,41.81966019,1538561681795,1538561681795,1106,1106
460020095081880808,123.33706670000001,41.81966019,1538561696143,1538561696143,1106,1106
460020095081880808,123.367691,41.81114960000001,1538562059018,1538562059018,438,438
460020095081880808,123.3785324,41.80574036,1538562095047,1538562095047,607,607
460020095081880808,123.3974915,41.79610062,1538562685949,1538562685949,916,916
460020095081880808,123.399498,41.78633118,1538563171274,1538563171274,1109,1109
460020095081880808,123.3978271,41.78614044,1538563197700,1538563197700,1107,1107
460020095081880808,123.39881899999999,41.78681183,1538564504085,1538564504085,1103,1103
460020095081880808,123.39682009999999,41.78499985,1538566773591,1538566773591,1108,1108
460020095081880808,123.3952179,41.784130100000006,1538567097186,1538567097186,444,444
460020095081880808,123.39288329999998,41.78121185,1538569165378,1538569165378,1114,1114
460020095081880808,123.39288329999998,41.78121185,1538569377630,1538569377630,1114,1114
460020095081880808,123.39288329999998,41.78121185,1538569380924,1538569380924,1114,1114
460020095081880808,123.39288329999998,41.78121185,1538569805384,1538569805384,1114,1114
460020095081880808,123.39288329999998,41.78121185,1538570468161,1538570468161,1114,1114
460020095081880808,123.39809132,41.78744125,1538572545044.0,1538576666643.0,1103.0,1103.0
460020095081880808,123.39881899999999,41.78681183,1538578755376,1538578755376,1103,1103
460020095081880808,123.39881899999999,41.78681183,1538578965369,1538578965369,1103,1103
460020095081880808,123.399498,41.78633118,1538579041269,1538579041269,1109,1109
460020095081880808,123.41198729999999,41.8078804,1538579830449,1538579830449,56,56
460020095081880808,123.40872959999999,41.80886078,1538581358185,1538581358185,43,43
460020095081880808,123.40872959999999,41.80886078,1538582191171,1538582191171,43,43
460020095088859075,123.39034270000002,41.84566116,1538527373850,1538527373850,382,382
460020095088859075,123.39034270000002,41.84566116,1538529308881,1538529308881,382,382
460020095088859075,123.39034270000002,41.84566116,1538530082875,1538530082875,382,382
460020095088859075,123.39034270000002,41.84566116,1538531122557,1538531122557,382,382
460020095088859075,123.3870163,41.84881973,1538531200850,1538531200850,386,386
460020095088859075,123.3870163,41.84881973,1538531451741,1538531451741,386,386
460020095088859075,123.5413132,41.81227112,1538533183488,1538533183488,392,392
460020095088859075,123.5381393,41.8143692,1538533232819,1538533232819,384,384
460020095088859075,123.55348970000001,41.82307053,1538533959063,1538533959063,339,339
460020095088859075,123.5636902,41.82130051,1538534181602,1538534181602,387,387
460020095088859075,123.6631165,41.90634155,1538536770220,1538536770220,327,327
460020095088859075,123.6464767,41.89081955,1538536795634,1538536795634,391,391
460020095088859075,123.6631165,41.90634155,1538537984874,1538537984874,327,327
460020095088859075,123.62017820000001,41.9096489,1538539679271,1538539679271,394,394
460020095088859075,123.6128006,41.91992188,1538540380606,1538540380606,383,383
460020095088859075,123.6128006,41.91992188,1538541229690,1538541229690,383,383
460020095088859075,123.62235259999999,41.91783142,1538542847394,1538542847394,388,388
460020095088859075,123.6128006,41.91992188,1538542887159,1538542887159,383,383
460020095088859075,123.6128006,41.91992188,1538547250591,1538547250591,383,383
460020095088859075,123.5677872,41.93626022,1538549743997,1538549743997,389,389
460020095088859075,123.55680079999999,41.93996811,1538550120570,1538550120570,393,393
460020095088859075,123.39034270000002,41.84566116,1538553690310,1538553690310,382,382
460020095088859075,123.39034270000002,41.84566116,1538554592720,1538554592720,382,382
460020095088859075,123.3870163,41.84881973,1538558199884,1538558199884,386,386
460020095088859075,123.39034270000002,41.84566116,1538558420681,1538558420681,382,382
460020095088859075,123.40872959999999,41.80886078,1538560304037,1538560304037,43,43
460020095088859075,123.40872959999999,41.80886078,1538562784539,1538562784539,43,43
460020095088859075,123.40870670000001,41.80638123,1538565185088,1538565185088,64,64
460020095088859075,123.4081192,41.80641937,1538565227436,1538565227436,270,270
460020095088859075,123.40872959999999,41.80886078,1538565738921,1538565738921,43,43
460020095088859075,123.4106903,41.80588913,1538566436556,1538566436556,131,131
460020095088859075,123.4128571,41.80469894,1538567095188,1538567095188,10,10
460020095088859075,123.40872959999999,41.80886078,1538568384677,1538568384677,43,43
460020095088859075,123.41217040000001,41.8152504,1538568929709,1538568929709,5,5
460020095088859075,123.40415949999999,41.81858826,1538569379106,1538569379106,395,395
460020095088859075,123.393837,41.82297134,1538569577620,1538569577620,390,390
460020095088859075,123.39823909999998,41.85168076,1538572712345,1538572712345,385,385
460020095088859075,123.39823909999998,41.85168076,1538573278605,1538573278605,385,385
460020095088859075,123.39823909999998,41.85168076,1538573606855,1538573606855,385,385
460020095088859075,123.39034270000002,41.84566116,1538574487090,1538574487090,382,382
460020095088859075,123.39034270000002,41.84566116,1538576366925,1538576366925,382,382
460020095088859075,123.39034270000002,41.84566116,1538576488578,1538576488578,382,382
460020095088859075,123.39034270000002,41.84566116,1538577730679,1538577730679,382,382
460020095088859075,123.39034270000002,41.84566116,1538577806265,1538577806265,382,382
460020095088859075,123.39034270000002,41.84566116,1538579519699,1538579519699,382,382
460020095088859075,123.39034270000002,41.84566116,1538579637140,1538579637140,382,382
460020095088859075,123.39034270000002,41.84566116,1538581824710,1538581824710,382,382
460020095098336977,123.4008865,41.80546951,1538519828747,1538519828747,60,60
460020095098336977,123.41980871,41.8236208,1538526640427.0,1538528608979.0,60.0,858.0
460020095098336977,123.4175568,41.85667038,1538528819618,1538528819618,372,372
460020095098336977,123.41523740000001,41.88574982,1538529069862,1538529069862,358,358
460020095098336977,123.40950395,41.91158867,1538529196919.0,1538529425808.0,375.0,835.0
460020095098336977,123.4083481,41.94533157,1538530081162,1538530081162,836,836
460020095098336977,123.4083481,41.94533157,1538530114742,1538530114742,836,836
460020095098336977,123.3941574,41.95214844,1538530193703,1538530193703,859,859
460020095098336977,123.38315455,41.96741422,1538530438257.0,1538532221463.0,860.0,851.0
460020095098336977,123.41452029999999,41.96427917,1538532509424,1538532509424,855,855
460020095098336977,123.451828,41.89543152,1538533573169,1538533573169,866,866
460020095098336977,123.4572906,41.89468002,1538533634880,1538533634880,852,852
460020095098336977,123.4628983,41.87137985,1538533942443,1538533942443,862,862
460020095098336977,123.4793472,41.82582092,1538534600692,1538534600692,861,861
460020095098336977,123.4812469,41.82017899,1538534764355,1538534764355,856,856
460020095098336977,123.478981,41.81678009,1538535035762,1538535035762,838,838
460020095098336977,123.478981,41.81678009,1538535035866,1538535035866,838,838
460020095098336977,123.5252533,41.8117485,1538535862133,1538535862133,853,853
460020095098336977,123.55348970000001,41.82307053,1538536513639,1538536513639,339,339
460020095098336977,123.5575104,41.82154846,1538536702364,1538536702364,867,867
460020095098336977,123.5685425,41.82757187,1538536891649,1538536891649,839,839
460020095098336977,123.57444,41.81998825,1538537390570,1538537390570,840,840
460020095098336977,123.66950990000002,41.81967926,1538538133280,1538538133280,842,842
460020095098336977,123.72650149999998,41.8460083,1538538369513,1538538369513,841,841
460020095098336977,123.72650149999998,41.8460083,1538538412357,1538538412357,841,841
460020095098336977,123.72650149999998,41.8460083,1538538672364,1538538672364,841,841
460020095098336977,123.66950990000002,41.81967926,1538538914862,1538538914862,842,842
460020095098336977,123.6303635,41.81452942,1538539245956,1538539245956,850,850
460020095098336977,123.57444,41.81998825,1538539687612,1538539687612,840,840
460020095098336977,123.52802166,41.81866346,1538539994940.0,1538541086664.0,340.0,497.0
460020095098336977,123.44032251,41.8515522,1538543233263.0,1538549348650.0,857.0,664.0
460020095098336977,123.4179611,41.83930969,1538549637923,1538549637923,864,864
460020095098336977,123.42070770000001,41.83255005,1538549824855,1538549824855,730,730
460020095098336977,123.405571,41.81143188,1538550709283,1538550709283,761,761
460020095098336977,123.405571,41.81143188,1538551090781,1538551090781,761,761
460020095098336977,123.40872959999999,41.80886078,1538559546040,1538559546040,43,43
460020095098336977,123.48129653,41.80442429,1538560683079.0,1538563671934.0,870.0,847.0
460020095098336977,123.47863770000001,41.80295944,1538565992807,1538565992807,847,847
460020095098336977,123.47863770000001,41.80295944,1538566789958,1538566789958,847,847
460020095098336977,123.47863770000001,41.80295944,1538568270910,1538568270910,847,847
460020095098336977,123.47863770000001,41.80295944,1538570222923,1538570222923,847,847
460020095098336977,123.47863770000001,41.80295944,1538570537814,1538570537814,847,847
460020095098336977,123.47863770000001,41.80295944,1538570613759,1538570613759,847,847
460020095098336977,123.47863770000001,41.80295944,1538571770508,1538571770508,847,847
460020095098336977,123.47863770000001,41.80295944,1538572072772,1538572072772,847,847
460020095098336977,123.47863770000001,41.80295944,1538574612830,1538574612830,847,847
460020095098336977,123.47863770000001,41.80295944,1538575761495,1538575761495,847,847
460020095098336977,123.47863770000001,41.80295944,1538575799642,1538575799642,847,847
460020095098336977,123.47013090000002,41.79745865,1538577310063,1538577310063,868,868
460020095098336977,123.45929720000001,41.79668045,1538577531815,1538577531815,302,302
460020095098336977,123.44277949999999,41.79285812,1538577787712,1538577787712,71,71
460020095098336977,123.41974640000001,41.78979111,1538578643599,1538578643599,849,849
460020095098336977,123.41974640000001,41.78979111,1538578663219,1538578663219,849,849
460020095098336977,123.4042511,41.80353928,1538579196065,1538579196065,397,397
460020095098336977,123.4042511,41.80353928,1538579276108,1538579276108,397,397
460020095098336977,123.40872959999999,41.80886078,1538579562329,1538579562329,43,43
460020095098364762,123.38635249999999,41.85971832,1538518561666,1538518561666,1181,1181
460020095098364762,123.37727360000001,41.86899948,1538528429818,1538528429818,1175,1175
460020095098364762,123.4342117,41.94113159,1538531608966,1538531608966,345,345
460020095098364762,123.4342117,41.94113159,1538531750115,1538531750115,345,345
460020095098364762,123.4342117,41.94113159,1538531989531,1538531989531,345,345
460020095098364762,123.4342117,41.94113159,1538533324613,1538533324613,345,345
460020095098364762,123.4263763,41.90893936,1538534918525,1538534918525,1178,1178
460020095098364762,123.4131165,41.89707184,1538535203625,1538535203625,924,924
460020095098364762,123.41542050000001,41.87474823,1538535725356,1538535725356,933,933
460020095098364762,123.4173279,41.85960007,1538536050706,1538536050706,664,664
460020095098364762,123.38795723,41.85601806,1538536575934.0,1538539830651.0,1029.0,1177.0
460020095098364762,123.37625120000001,41.83967972,1538541276215,1538541276215,1179,1179
460020095098364762,123.37625120000001,41.83967972,1538541448781,1538541448781,1179,1179
460020095098364762,123.3867416,41.85422134,1538545593714,1538545593714,1177,1177
460020095098364762,123.3867416,41.85422134,1538547984915,1538547984915,1177,1177
460020095098364762,123.3867416,41.85422134,1538549428180,1538549428180,1177,1177
460020095098364762,123.3867416,41.85422134,1538549926359,1538549926359,1177,1177
460020095098364762,123.3867416,41.85422134,1538550569870,1538550569870,1177,1177
460020095098364762,123.3867416,41.85422134,1538553678695,1538553678695,1177,1177
460020095098364762,123.3903885,41.85961151,1538554650468,1538554650468,1029,1029
460020095098364762,123.3824997,41.85578918,1538554744737,1538554744737,1182,1182
460020095098364762,123.38926612,41.82673094,1538555601943.0,1538556604115.0,476.0,446.0
460020095098364762,123.386528,41.80400848,1538556788291,1538556788291,351,351
460020095098364762,123.3731918,41.79338837,1538557766130,1538557766130,455,455
460020095098364762,123.3731918,41.79338837,1538558038182,1538558038182,455,455
460020095098364762,123.386528,41.80400848,1538559935909,1538559935909,351,351
460020095098364762,123.40872959999999,41.80886078,1538560317753,1538560317753,43,43
460020095098364762,123.40870670000001,41.80638123,1538561970908,1538561970908,64,64
460020095098364762,123.40870670000001,41.80638123,1538562218303,1538562218303,64,64
460020095098364762,123.40870670000001,41.80638123,1538563653752,1538563653752,64,64
460020095098364762,123.40870670000001,41.80638123,1538565739259,1538565739259,64,64
460020095098364762,123.40870670000001,41.80638123,1538566507572,1538566507572,64,64
460020095098364762,123.40870670000001,41.80638123,1538568731775,1538568731775,64,64
460020095098364762,123.38379669999999,41.80358124,1538571991956,1538571991956,1183,1183
460020095098364762,123.38242340000002,41.81240845,1538573750722,1538573750722,1174,1174
460020095098364762,123.38242340000002,41.81240845,1538575771852,1538575771852,1174,1174
460020095098364762,123.38291168,41.81224887,1538577945500.0,1538580877795.0,1174.0,446.0
460020095098364762,123.3903885,41.85961151,1538581868981,1538581868981,1029,1029
460020095098800085,122.8089294,41.97360992,1538500845906,1538500845906,1452,1452
460020095098800085,122.8089294,41.97360992,1538504086089,1538504086089,1452,1452
460020095098800085,122.8089294,41.97360992,1538506753831,1538506753831,1452,1452
460020095098800085,123.4813385,41.81483841,1538507184266,1538507184266,1468,1468
460020095098800085,122.8089294,41.97360992,1538509267741,1538509267741,1452,1452
460020095098800085,123.4813385,41.81483841,1538521958560,1538521958560,1468,1468
460020095098800085,123.48466215,41.81246255,1538525832842.0,1538527034806.0,1468.0,1341.0
460020095098800085,123.46424099999999,41.83036041,1538527360157,1538527360157,1470,1470
460020095098800085,123.4301834,41.82373047,1538527995903,1538527995903,69,69
460020095098800085,123.41976170000001,41.82294846,1538528375235,1538528375235,495,495
460020095098800085,123.41976170000001,41.82294846,1538528377446,1538528377446,495,495
460020095098800085,123.4354477,41.82389832,1538528628391,1538528628391,301,301
460020095098800085,123.4527588,41.81269836,1538529673137,1538529673137,1469,1469
460020095098800085,123.46424099999999,41.83036041,1538529812595,1538529812595,1470,1470
460020095098800085,122.8089294,41.97360992,1538529929726,1538529929726,1452,1452
460020095098800085,123.48400120000001,41.89785004,1538530596465,1538530596465,1167,1167
460020095098800085,123.49788670000001,41.90404129,1538530704312,1538530704312,1156,1156
460020095098800085,123.50099180000001,41.9106102,1538530792930,1538530792930,1464,1464
460020095098800085,123.50971979999998,41.91622925,1538530825245,1538530825245,1473,1473
460020095098800085,123.4741898,41.93268967,1538531275403,1538531275403,1471,1471
460020095098800085,123.46060940000001,41.93252182,1538531321925,1538531321925,1475,1475
460020095098800085,123.42346950000001,41.9515419,1538531775475,1538531775475,1483,1483
460020095098800085,123.4207764,41.96635818,1538532133883,1538532133883,1456,1456
460020095098800085,123.4207764,41.96635818,1538532222420,1538532222420,1456,1456
460020095098800085,123.41452029999999,41.96427917,1538532230239,1538532230239,855,855
460020095098800085,123.4299774,41.9159317,1538532853965,1538532853965,1479,1479
460020095098800085,123.45104979999999,41.91876984,1538533228595,1538533228595,322,322
460020095098800085,123.4537811,41.92697906,1538533318114,1538533318114,1476,1476
460020095098800085,123.48927309999999,41.95643997,1538533552037,1538533552037,1457,1457
460020095098800085,123.53170779999999,41.9632988,1538534073457,1538534073457,248,248
460020095098800085,123.53315729999998,41.95579910000001,1538534198346,1538534198346,1477,1477
460020095098800085,123.49788670000001,41.90404129,1538534754760,1538534754760,1156,1156
460020095098800085,123.46424099999999,41.83036041,1538535823528,1538535823528,1470,1470
460020095098800085,123.43454740000001,41.81629181,1538536675754,1538536675754,300,300
460020095098800085,123.4399872,41.81465912,1538536746149,1538536746149,628,628
460020095098800085,123.48320009999999,41.80435944,1538538080981,1538538080981,1460,1460
460020095098800085,123.4844284,41.83274078,1538538737252,1538538737252,1458,1458
460020095098800085,123.45922899,41.81032276,1538539044894.0,1538543403138.0,1466.0,1468.0
460020095098800085,123.47776029999999,41.81346893,1538554460314,1538554460314,1465,1465
460020095098800085,123.45506614,41.78229795,1538556246624.0,1538556955102.0,1467.0,1299.0
460020095098800085,123.40595249999998,41.74779129,1538558399834,1538558399834,1482,1482
460020095098800085,123.3807983,41.76052094,1538560427194,1538560427194,1478,1478
460020095098800085,123.3834534,41.76187134,1538560490560,1538560490560,1474,1474
460020095098800085,123.38620759999999,41.76128006,1538560523433,1538560523433,1459,1459
460020095098800085,123.3922501,41.76182175,1538560555518,1538560555518,118,118
460020095098800085,123.3975372,41.7638588,1538560640291,1538560640291,123,123
460020095098800085,123.3952179,41.784130100000006,1538561803132,1538561803132,444,444
460020095098800085,123.37180330000001,41.79592896,1538562248633,1538562248633,452,452
460020095098800085,123.3633804,41.78763962,1538562437008,1538562437008,715,715
460020095098800085,123.39847394,41.81627358,1538563273717.0,1538564675399.0,634.0,446.0
460020095098800085,123.36228179999999,41.80791092,1538565195486,1538565195486,1285,1285
460020095098800085,123.29823300000001,41.80202866,1538567213494,1538567213494,1453,1453
460020095098800085,123.31636809999999,41.80162048,1538567429194,1538567429194,748,748
460020095098800085,123.35630800000001,41.80183029,1538567770478,1538567770478,1058,1058
460020095098800085,123.35466000000001,41.79874039,1538567822601,1538567822601,1053,1053
460020095098800085,123.36398319999999,41.79962921,1538567862225,1538567862225,985,985
460020095098800085,123.37985230000001,41.79164886,1538568247499,1538568247499,1363,1363
460020095098800085,123.3827095,41.77139727,1538569221446.0,1538571233182.0,1114.0,1478.0
460020095098800085,123.39288329999998,41.78121185,1538571709076,1538571709076,1114,1114
460020095098800085,123.41198729999999,41.8078804,1538573017813,1538573017813,56,56
460020095098800085,123.394043,41.79904938,1538573729356,1538573729356,352,352
460020095098800085,123.37985230000001,41.79164886,1538576766352,1538576766352,1363,1363
460020095098800085,123.3837128,41.78890991,1538576846194,1538576846194,554,554
460020095098800085,123.39362340000002,41.79470062,1538577077700,1538577077700,915,915
460020095098800085,123.44180592,41.81027955,1538577612499.0,1538579593334.0,649.0,550.0
460020095098800085,123.4357605,41.77159119,1538579969001,1538579969001,535,535
460020095098800085,123.44480130000001,41.75909042,1538581051710,1538581051710,1463,1463
460020095098800085,123.45812990000002,41.78070831,1538581503589,1538581503589,608,608
460020095098800085,123.45909879999999,41.78776169,1538581553924,1538581553924,611,611
460020095098800085,123.4596024,41.79330063,1538581709382,1538581709382,971,971
460020095098800085,123.46073909999998,41.80451965,1538581953007,1538581953007,646,646
460020095098800085,123.4393463,41.81206894,1538582126556,1538582126556,550,550
460070095005469544,122.757019,41.51089859,1538496929451,1538496929451,412,412
460070095005469544,122.757019,41.51089859,1538498093951,1538498093951,412,412
460070095005469544,122.757019,41.51089859,1538498706963,1538498706963,412,412
460070095005469544,122.757019,41.51089859,1538499266974,1538499266974,412,412
460070095005469544,122.757019,41.51089859,1538502385561,1538502385561,412,412
460070095005469544,122.757019,41.51089859,1538506930961,1538506930961,412,412
460070095005469544,122.757019,41.51089859,1538508692255,1538508692255,412,412
460070095005469544,122.757019,41.51089859,1538513431455,1538513431455,412,412
460070095005469544,122.757019,41.51089859,1538520471441,1538520471441,412,412
460070095005469544,122.757019,41.51089859,1538521059045,1538521059045,412,412
460070095005469544,122.757019,41.51089859,1538524385481,1538524385481,412,412
460070095005469544,122.757019,41.51089859,1538527459643,1538527459643,412,412
460070095005469544,122.757019,41.51089859,1538529082087,1538529082087,412,412
460070095005469544,122.757019,41.51089859,1538530254539,1538530254539,412,412
460070095005469544,122.757019,41.51089859,1538532110540,1538532110540,412,412
460070095005469544,122.757019,41.51089859,1538537633149,1538537633149,412,412
460070095005469544,122.757019,41.51089859,1538538945427,1538538945427,412,412
460070095005469544,122.74537659999999,41.53580856,1538539080666,1538539080666,405,405
460070095005469544,122.757019,41.51089859,1538540052107,1538540052107,412,412
460070095005469544,122.757019,41.51089859,1538542015790,1538542015790,412,412
460070095005469544,122.73541259999999,41.5146904,1538546674968,1538546674968,413,413
460070095005469544,122.73541259999999,41.5146904,1538546687190,1538546687190,413,413
460070095005469544,122.73426059999998,41.51079178,1538551876669,1538551876669,414,414
460070095005469544,122.73426059999998,41.51079178,1538553026717,1538553026717,414,414
460070095005469544,122.7282715,41.52038956,1538554853875,1538554853875,428,428
460070095005469544,122.7325897,41.52330017,1538554853938,1538554853938,417,417
460070095005469544,122.9327164,41.5591011,1538559261513,1538559261513,432,432
460070095005469544,122.7714081,41.54814148,1538564930556,1538564930556,401,401
460070095005469544,122.7557602,41.52416992,1538566183279,1538566183279,427,427
460070095005469544,122.7401428,41.52555847,1538566309390,1538566309390,429,429
460070095005469544,122.7269135,41.51633072,1538567192896,1538567192896,402,402
460070095005469544,122.7269135,41.51633072,1538568397055,1538568397055,402,402
460070095005469544,122.7269135,41.51633072,1538569503139,1538569503139,402,402
460070095005469544,122.7269135,41.51633072,1538571072581,1538571072581,402,402
460070095005469544,122.7269135,41.51633072,1538572363744,1538572363744,402,402
460070095005469544,122.7269135,41.51633072,1538572363841,1538572363841,402,402
460070095005469544,122.77323239,41.51896039,1538576653251.0,1538577208124.0,409.0,410.0
460070095005469544,122.74537659999999,41.53580856,1538577225712,1538577225712,405,405
460070095005469544,122.74537659999999,41.53580856,1538577351441,1538577351441,405,405
460070095005469544,122.74537659999999,41.53580856,1538577367481,1538577367481,405,405
460070095005469544,122.95332340000002,41.66001892,1538577946698,1538577946698,415,415
460070095005469544,123.022522,41.69903183,1538578320113,1538578320113,416,416
460070095005469544,123.20364380000001,41.78199005,1538578745180,1538578745180,424,424
460070095005469544,123.23430630000001,41.78770828,1538578826080,1538578826080,425,425
460070095005469544,123.2509003,41.791580200000006,1538578869091,1538578869091,406,406
460070095005469544,123.2530518,41.79824066,1538578889060,1538578889060,407,407
460070095005469544,123.29879,41.79964828,1538579211618,1538579211618,422,422
460070095005469544,123.33534240000002,41.80545044,1538579348595,1538579348595,431,431
460070095005469544,123.3481064,41.80242157,1538579511243,1538579511243,408,408
460070095005469544,123.3481064,41.80242157,1538579735843,1538579735843,408,408
460070095005469544,123.40767014,41.80360249,1538580315396.0,1538582008844.0,112.0,43.0
460070095006117569,123.28383640000001,41.76004028,1538496252393,1538496252393,1169,1169
460070095006117569,123.28383640000001,41.76004028,1538497553335,1538497553335,1169,1169
460070095006117569,123.28383640000001,41.76004028,1538498612860,1538498612860,1169,1169
460070095006117569,123.28383640000001,41.76004028,1538499745980,1538499745980,1169,1169
460070095006117569,123.28383640000001,41.76004028,1538503222415,1538503222415,1169,1169
460070095006117569,123.28383640000001,41.76004028,1538504386572,1538504386572,1169,1169
460070095006117569,123.28383640000001,41.76004028,1538504396725,1538504396725,1169,1169
460070095006117569,123.28383640000001,41.76004028,1538508072975,1538508072975,1169,1169
460070095006117569,123.28383640000001,41.76004028,1538512576660,1538512576660,1169,1169
460070095006117569,123.28383640000001,41.76004028,1538513460498,1538513460498,1169,1169
460070095006117569,123.27552800000001,41.75814056,1538514644335,1538514644335,1253,1253
460070095006117569,123.27552800000001,41.75814056,1538515320900,1538515320900,1253,1253
460070095006117569,123.28157809999999,41.75798035,1538529827948,1538529827948,1254,1254
460070095006117569,123.28157809999999,41.75798035,1538529832029,1538529832029,1254,1254
460070095006117569,123.27552800000001,41.75814056,1538529926240,1538529926240,1253,1253
460070095006117569,123.27552800000001,41.75814056,1538533772753,1538533772753,1253,1253
460070095006117569,123.27552800000001,41.75814056,1538534019253,1538534019253,1253,1253
460070095006117569,123.27552800000001,41.75814056,1538535574423,1538535574423,1253,1253
460070095006117569,123.27552800000001,41.75814056,1538538524653,1538538524653,1253,1253
460070095006117569,123.27552800000001,41.75814056,1538549820063,1538549820063,1253,1253
460070095006117569,123.27552800000001,41.75814056,1538552146637,1538552146637,1253,1253
460070095006117569,123.27552800000001,41.75814056,1538556987518,1538556987518,1253,1253
460070095006117569,123.27552800000001,41.75814056,1538557126369,1538557126369,1253,1253
460070095006117569,123.28157809999999,41.75798035,1538557593699,1538557593699,1254,1254
460070095006117569,123.2888489,41.75759125,1538557843020,1538557843020,834,834
460070095006117569,123.3152695,41.76459885,1538558268882,1538558268882,679,679
460070095006117569,123.316597,41.76611328,1538558428367,1538558428367,1257,1257
460070095006117569,123.33889769999999,41.77386856,1538558923594,1538558923594,150,150
